client_id,gendr,bal
42296,M,55745.51
3643127,U,114979.77
7990566,F,162343.93
4345628,F,261088.36
4332234,M,116018.16
4444409,M,3026661.21
9862831,U,52250.51
4999976,U,61870.56
7102059,F,39339.72
6415118,F,85161.04
6533373,M,47481.44
2092341,U,53301.09
7395993,F,59522.13
7101619,F,166876.01
91443,U,30371.12
8722346,M,98149.06
6253108,M,181436.83
7586469,M,32703.91
2861609,M,46925.45
7476003,M,337420.97
4707550,M,38866.98
2056993,M,49503.24
4214438,M,39798.39
9793096,M,73279.46
5495061,M,45357.04
5210872,F,48547.7
1909658,U,32940.01
3432060,M,358238.1
9918806,U,119635.41
8055182,F,49402.13
7287544,F,94466.37
105360,U,49990.47
6228157,F,118279.13
1731479,U,31082.35
8743848,U,38075.45
4048734,M,70049.81
5636893,F,257970.81
1678920,F,426581.55
515976,F,26860.62
819286,M,553030.73
567717,F,59461.28
2222738,F,232877.71
4720929,M,1075789.8
5859375,F,67013.89
5555790,F,59441.01
5192961,M,118572.95
8072956,U,32507.23
2063428,F,62068.54
9204296,U,30816.44
9108896,F,146294.56
1731682,F,29989.79
3759883,F,4479344.82
3986713,U,31004.17
303432,M,92894.97
3760540,F,24577.67
7830689,M,88898.41
394629,F,34979.78
6940936,F,61346.46
1331081,M,56664.18
8824361,M,57408.01
9700688,U,94942.93
1562027,F,26489.26
963331,F,354400.74
8968222,F,51339.96
7987450,M,289180.49
7263999,U,52918.25
3940497,F,133482.09
2950065,F,44974.24
7241247,U,65250.72
7297929,M,136582.04
6747794,M,490705.59
5508174,U,29007.72
8945827,F,72757.32
1585267,M,38627.1
1862061,M,407569.86
3611642,M,36199.01
2396722,U,105974.5
1997445,F,99036.41
5038429,M,471495.17
9212936,U,80790.81
3316734,U,35568.45
4361726,F,31194.14
2755743,F,62406.73
943088,F,355078.13
5905660,F,27023.77
7826255,F,183969.41
605353,F,499624.15
9626258,F,41568.79
9046131,M,293232.5
2550027,U,29401.4
3823180,M,97329.75
7182695,M,201494.05
8700218,U,28759.29
3752764,U,29388.36
4616062,F,28850.48
9220445,M,73710.09
9109169,M,201447.32
1901368,F,54871.69
8530430,M,77118.4
7528220,F,35080.42
2004209,U,177245.22
9351949,F,34167.81
7154845,M,33774.53
9168213,F,201667.36
5092686,M,81131.0
5898506,M,86493.51
3274870,F,287783.27
9282432,F,1040457.92
9112089,F,126594.78
2070948,U,148928.46
4514081,F,166263.03
1147258,U,29388.55
1001101,M,102438.99
9389525,F,71371.33
4001101,F,325174.33
7081585,F,31179.52
3329794,F,119496.52
1853202,M,1644720.42
8045069,M,36418.26
3098980,F,67784.97
6254691,U,26332.06
8738125,U,31553.88
2426649,U,26308.1
6987572,M,119098.61
322874,U,48486.13
2977461,F,138191.25
5122733,M,57175.92
5104204,F,162056.42
3070971,M,29456.76
8313808,M,27691.05
1316517,M,42848.29
6125160,F,34957.92
1028,M,103520.22
7547967,F,110350.45
6512876,F,108102.0
7123131,F,350754.2
6751813,F,183459.21
5516350,M,44467.43
4618753,F,257579.36
7465318,M,307371.99
2292981,U,92270.24
6208963,F,46723.1
8279545,U,38361.62
6296101,M,65476.75
4586360,M,32679.06
8456142,F,85070.94
3232607,M,93090.11
4989657,M,242561.71
6027048,U,108926.25
5822378,U,147113.74
4952290,F,47413.7
8375740,F,1370320.18
1478874,F,72556.86
8585568,F,46785.27
8561583,M,477409.92
8806570,U,209654.55
2993988,M,120995.55
6731059,U,29700.68
414909,F,290857.44
7560060,M,69835.95
9525559,F,35509.55
9818694,M,40253.34
2014480,M,154434.34
2489943,U,81759.43
4529653,U,35226.65
9509687,F,281874.94
1524492,U,27640.5
2636290,M,656008.87
4457592,M,62471.18
7186204,U,50245.83
5879951,F,71113.94
5199388,M,55488.67
9756442,F,124331.9
2709011,U,40123.13
4634003,F,25710.57
6759765,U,79855.83
1890622,M,34865.77
2186426,U,48844.46
4253896,U,149490.61
6866442,M,84346.4
4314358,M,333422.94
4972552,M,245867.13
7673166,F,165421.42
96787,F,243856.44
7181899,F,27277.27
83447,M,190150.37
9668003,U,30081.62
4513829,F,101720.8
9243506,F,30618.79
1885170,U,28673.86
9982969,U,41191.9
332287,F,97127.28
3901507,U,67670.47
5618896,U,35267.27
9552912,F,30077.77
1878243,M,72355.61
1200071,U,63075.49
8816651,U,61217.45
7537056,M,78415.36
52384,F,52521.29
7831579,F,34184.21
2927426,M,27408.07
382434,F,99430.18
83507,U,27712.32
6699262,M,57954.68
5849741,U,29459.99
4359943,M,99189.87
2257004,U,98529.38
126758,F,161496.86
9441095,U,24824.1
7943618,M,65721.85
6567837,F,23920.73
6768887,U,50260.35
1466972,U,47750.03
2651828,M,193334.04
3453181,U,36052.87
9673235,U,347977.86
5222251,U,37552.17
8164042,U,725007.52
3418762,F,229347.06
8607441,F,322322.09
6957942,U,93203.36
281100,M,47380.01
3077364,U,27214.78
3104701,F,49850.02
9513575,F,67243.14
5920986,U,27542.05
4657957,U,32460.01
9935587,F,28909.41
4262217,U,81643.28
7083844,U,35242.72
7399802,M,39513.96
9126175,U,38746.48
2821740,M,28361.55
2840811,U,29605.69
3888791,M,300520.33
4859072,F,64051.97
6809872,F,1344195.37
475544,M,27364.56
4360541,F,117650.87
553313,M,44173.43
8554018,M,130528.29
8262294,F,533132.82
3898390,M,94407.29
5875104,M,40943.16
501472,U,73061.4
227610,U,62437.01
7245894,U,451690.93
7738477,U,79429.16
822741,F,30420.36
7087545,F,28605.63
986219,M,42777.59
1709923,F,30815.23
2543327,F,81620.94
3308944,U,28014.85
5391781,M,49427.1
5378941,U,154090.26
7196077,F,55593.05
5250412,M,25202.85
1513036,M,39811.06
1004456,U,405868.28
1366281,F,854075.78
7324659,M,119362.55
3095487,F,48622.99
1946068,M,28925.56
1520050,U,26650.22
2191681,U,28014.61
405107,M,46943.25
9559068,M,28374.42
1318882,M,272705.56
7482120,M,167404.21
9258987,U,157743.0
8125539,U,86345.1
5508214,M,393596.34
3178426,U,39182.41
8374042,F,2187071.45
5717871,F,32646.3
7864981,M,35384.07
9290429,M,90465.46
9735061,U,37430.45
2717764,F,124150.94
986002,M,57452.93
2791163,F,72020.02
2897971,F,146560.51
4922034,M,123168.22
1132903,F,28754.68
6629523,U,28225.96
1705319,M,35782.42
8930684,F,26916.07
2996810,F,88930.97
3687856,U,354122.04
17036,U,49959.53
551780,M,134474.74
6332250,M,78283.23
453657,F,168984.32
5338990,F,78441.52
2874909,U,54292.28
2601570,U,25126.72
4446711,U,32662.76
4055971,U,59514.55
4314111,U,44066.67
4111814,M,113350.07
9581854,F,182279.46
5691200,M,142662.07
1095601,F,43458.12
9762839,M,970903.38
3413416,U,28828.85
5014989,M,636292.95
5051667,F,63356.75
4476320,U,585793.89
4283146,M,27187.22
6547645,F,136192.91
9490175,F,39524.05
5893972,U,32400.21
972666,U,117153.95
6677359,U,44032.22
3736874,F,411767.05
6538326,U,28217.55
984576,M,487817.48
7430050,F,41766.65
3278527,M,108360.16
674671,U,49350.46
4680798,F,43547.77
2619000,U,61874.34
5907843,M,48183.92
6187815,U,72593.94
8906713,F,30650.46
2537621,U,42439.09
5814539,M,368324.75
8288212,F,140473.9
5859430,M,435538.5
9099131,U,64915.27
4059220,U,33875.96
9361289,F,45059.69
9329761,U,25049.02
4377222,U,40819.32
9249867,F,962235.81
7094480,F,38372.28
9356825,U,158002.82
2963856,M,28600.28
2393271,U,43353.24
320499,F,50782.53
4058793,U,191865.31
3922691,F,42066.51
3816817,M,104919.89
9088264,F,327093.87
5090382,U,41074.27
1054921,M,127739.82
3388713,M,55727.27
583074,M,93255.59
2280022,M,72454.64
1025595,M,58475.64
4528533,U,30684.29
4818716,F,70719.2
1011046,M,213909.58
299462,U,38128.03
397852,M,49525.09
2610919,F,126048.63
7655458,M,62306.73
6373694,M,65258.91
6252053,M,92014.66
9955114,M,814498.26
6189027,F,61961.47
6795114,U,247479.2
6862376,M,52309.97
7195153,F,144389.89
2146504,M,37552.91
6073444,U,44255.71
6032775,M,116609.9
5791149,U,302708.91
4183199,F,82156.41
8957739,F,202335.43
9941376,U,35230.33
5691818,U,40881.19
9919106,F,44825.95
463030,U,76613.28
5190544,F,618070.29
4268281,F,79448.78
2667499,F,129455.77
1532133,M,115834.88
5655882,M,33746.51
8452111,U,203129.31
4014435,U,48615.99
4631740,U,249519.68
5196791,F,24944.77
7590220,U,45462.11
9657503,M,75405.23
9247475,M,33273.13
8200571,F,26822.86
693062,U,31424.16
5165659,U,31323.36
9870341,U,29018.78
9737288,M,50496.94
5559892,U,58976.31
4412923,F,66020.98
7867427,F,496035.88
302202,U,23803.95
7247228,F,124613.42
6545237,F,100023.6
5425605,M,63812.54
2222172,M,108151.99
3919298,U,97522.69
7953995,M,42649.59
3673713,F,960255.58
9333117,M,116453.8
8800357,M,334672.3
1255355,F,499638.5
609702,U,76384.37
5065737,U,62307.02
3640050,M,462429.55
9204073,U,25023.36
6465861,M,88758.63
2354722,U,33818.61
5042551,M,207009.84
9612533,F,36191.71
6808282,F,133155.9
9371388,F,139215.92
4945180,M,27122.99
6271957,F,693473.0
5531217,M,72739.96
7834887,U,182624.58
4429356,M,132354.38
8129324,U,39267.48
8681644,F,82802.6
584718,F,26241.13
6381868,F,149215.99
3561384,U,63130.44
1408332,U,64395.49
1978521,M,34686.09
7694274,M,172716.54
3859765,M,255754.51
472271,M,246418.16
614896,U,43975.8
823482,F,215814.6
9947843,M,28168.09
5130256,M,41808.96
4101033,F,32837.59
6124319,F,36072.6
9878337,F,110088.63
8415327,U,36692.06
8180028,F,34040.73
6586925,M,48866.3
7528589,F,56554.54
1299036,U,25759.66
7249861,U,87821.52
607970,U,26514.96
7594828,U,137410.33
8543419,U,50896.0
5927616,U,34276.05
3009769,F,28552.26
7223227,F,706916.86
4198518,F,388692.25
3762736,M,136517.0
8519145,M,77150.44
1719944,F,70486.67
69591,F,64944.76
9461443,M,157142.88
4230817,F,114953.26
6319777,M,69215.37
6760966,F,91603.01
7619625,M,38091.78
3389794,F,38249.93
2182806,M,28130.15
3374146,M,35372.58
4184921,U,170764.31
2547961,U,83532.19
3352429,U,48519.29
9560201,U,61353.26
4230237,F,1600244.27
9287131,F,54042.75
1304890,M,24848.79
8786777,M,199792.02
966927,F,116193.61
2941981,M,55397.23
4328457,U,35090.72
9600075,U,56518.27
9156622,U,29387.41
6688176,M,158984.25
2340487,U,30718.2
6890062,F,100345.06
9660484,F,32749.89
2577696,U,29486.04
2244759,F,212123.24
5502279,M,65966.58
94510,M,76675.48
7341362,U,30798.86
9051794,F,103958.13
9847077,U,39543.8
5754907,M,89992.95
1574008,U,153238.83
6805096,U,254002.44
379137,U,56382.93
231804,F,29319.39
8841068,U,32986.56
1742239,M,109807.36
6374678,F,57405.05
6535430,M,351292.26
8063374,F,55409.52
6318002,U,64414.17
2661758,U,60249.7
8495015,U,143748.65
5391356,U,31251.49
24841,M,122013.3
585691,M,36254.33
3592062,M,107814.77
7723861,U,43101.98
7015427,M,129394.64
8860154,U,36200.28
919081,M,90195.38
3065153,U,193914.37
5075546,F,25278.54
3987522,F,652850.12
2070572,M,202861.81
5512076,M,112004.03
4537923,U,23790.62
9055013,M,133470.57
6444119,F,174568.19
5249171,U,32398.79
4434894,F,65571.86
975989,U,64848.13
1833898,F,69929.98
3032996,U,68718.72
1333273,M,28805.59
5210738,M,126292.86
1243066,F,25810.08
2034717,F,35555.14
3497667,F,30627.96
2207976,M,313461.79
1940048,M,124601.81
6055231,M,78976.18
1784856,U,27843.08
7768954,M,137310.8
2566678,F,35774.17
5926831,U,1606996.72
6868337,F,46846.38
3081541,M,1195607.79
8824101,U,110348.36
3139038,U,30383.77
2301262,M,153942.12
7581825,U,32426.23
6796441,F,65135.9
2521426,U,96142.52
2937724,M,76404.78
2616515,F,29956.51
7170304,U,28672.83
5266149,F,159326.26
2224332,U,39170.09
203797,F,83837.45
3035523,U,33119.16
4881458,U,92898.58
9869254,F,26341.24
1187978,U,52960.84
7348558,F,28611.09
4486410,U,36552.72
4932638,U,46053.72
7809099,U,37902.98
5085825,U,106331.39
5645092,F,51117.46
9391627,M,1183002.09
3669611,F,84429.1
2476053,M,846641.89
7458984,U,261127.38
2578113,F,178372.94
7833990,U,25867.59
4646536,F,147230.54
5458119,F,223599.77
7855274,U,103069.39
9879608,M,485957.82
9378106,F,89104.8
3729673,M,127457.4
8182204,M,48664.74
7912110,F,66818.57
4094463,M,34345.19
6765925,M,138661.43
1344243,M,165668.21
9264924,U,185568.72
753017,U,33520.42
3648879,F,123416.93
1836285,F,50561.03
6813206,M,64145.43
3352167,U,68674.43
5324820,U,31552.57
1419301,U,279595.14
1516441,U,28771.16
1204030,U,33201.24
7676685,U,38884.88
5639692,M,46994.58
9725922,M,75832.27
3401354,M,43528.6
7217773,U,60195.9
3674355,M,66038.72
2122187,U,101945.33
2126773,M,26536.3
7829080,F,75346.57
4498280,F,204197.81
4035739,F,72852.87
5901964,F,116751.59
5723200,F,135190.18
3758849,U,58464.56
9263294,U,33645.16
5457150,M,53144.52
1255014,U,31451.1
7457586,U,37572.19
2015180,F,34552.99
9552062,F,160111.84
6296897,M,242218.16
6110307,F,32412.13
4415445,U,46426.02
3539134,M,26452.18
4656524,F,35262.31
5115884,M,42179.14
6352379,M,33633.88
9650145,M,58690.48
5856243,F,79947.57
6338549,M,104658.66
2562899,F,168454.6
8629169,M,498794.73
5084415,M,73946.1
460755,U,67225.55
8156996,F,40163.15
7881075,U,32268.09
8338945,F,100673.87
649821,U,63070.82
2508453,M,34027.0
1425817,F,43628.32
3248763,F,53512.54
9763368,U,46043.54
5780442,U,43453.39
3973908,U,93556.21
4255008,U,169926.2
758728,M,255064.69
8400632,U,55585.96
9624543,U,42615.13
5157179,M,30362.89
4630710,F,77822.02
336265,F,348575.71
7485024,U,39152.61
6879875,F,107518.52
6816772,F,152370.23
1506138,U,77884.94
251242,M,62540.82
9228974,U,51243.64
2084279,M,362286.17
3281409,U,221242.75
5666881,F,331186.82
6962372,M,73052.78
737256,U,47393.13
6286096,M,355849.35
3561382,M,81187.98
5796007,U,187420.94
2595098,M,467024.48
7516764,U,28809.4
292788,M,57677.16
8322873,F,49669.23
5103975,M,1512036.55
3792840,M,859379.11
4060286,M,218358.23
4270083,M,54742.65
3225528,U,41764.08
2813430,F,38906.97
2577121,F,24827.94
9138551,U,37483.81
6522991,U,69408.98
182591,F,254297.34
7657713,F,293431.97
3424180,M,67261.53
1429772,U,353761.29
5502002,F,28228.69
8978625,U,31717.48
1764983,U,69720.96
4476742,U,65989.39
6371570,U,64373.33
6862744,U,35062.24
4022403,U,30372.58
8711224,F,132827.45
642168,M,142083.73
9726273,U,113957.57
471520,F,476505.34
3711153,U,49479.03
3445529,F,106685.76
3618409,F,208632.91
9460935,F,33924.65
4850062,F,77223.89
3230369,M,170228.67
1120647,U,110157.97
1044633,U,33784.04
7480080,U,40976.98
760532,U,145481.1
9698005,M,57899.04
4589447,U,58152.45
5903086,M,30269.6
5440423,U,110325.76
8157020,F,38351.38
596962,U,100354.61
1124900,F,28281.56
263217,F,39916.42
9412007,M,231130.8
582438,F,59258.92
7564700,F,47105.48
358456,M,33291.01
9402013,U,28330.57
6819768,F,44160.31
8356387,U,97925.67
873471,U,26105.05
1214668,F,109954.58
6435836,F,70054.55
5886350,F,187720.47
9283525,F,428926.64
2004994,M,617352.42
8526713,M,749281.71
4076848,M,1144506.91
2833457,F,33776.58
1396504,M,174355.23
9304100,M,85322.86
5992018,M,60578.46
528600,F,174459.39
2418795,U,266122.71
4937291,U,38273.33
3945400,U,100713.72
828337,U,27640.39
2496739,U,50023.87
1494258,U,103931.44
4148488,F,47620.26
6581548,U,31094.61
8047385,U,30779.65
370659,F,468917.21
363128,M,130740.53
4149810,M,97730.38
5770986,M,37140.89
2612792,U,66936.1
7134509,M,147438.29
5951929,M,31228.26
7574307,U,75140.4
463023,U,125169.04
611342,F,56794.31
1879289,U,79544.59
4044316,F,26206.1
9114855,M,908822.67
4455559,F,49851.05
6632616,U,29529.16
8378787,M,44320.73
4315041,U,62026.16
547645,F,68480.18
9282350,U,133829.21
1709227,M,89554.66
938741,U,99882.24
8241961,M,32887.97
7624052,U,29245.22
2512392,F,36298.02
6423817,F,37859.2
2272416,M,228994.62
786785,M,89460.68
8964166,M,33541.17
2444673,F,136321.08
1436429,M,50832.85
9155946,F,214065.5
6488366,U,156006.84
3981470,M,207570.35
3962861,U,31386.03
1973917,M,117456.33
9440519,U,86871.79
9694908,F,256362.6
8975108,U,40534.78
4809061,U,92782.88
4100506,U,50076.88
9775178,F,30156.4
3719801,U,85553.26
6328295,F,398093.56
1748002,M,342750.56
622947,U,210352.89
6180069,U,25780.04
11054,M,208185.54
1871853,M,74262.36
272924,M,75147.58
8609961,F,81335.08
5177112,M,30133.96
8806276,U,49926.88
1189860,U,36929.3
5884804,U,33537.34
6611712,U,79990.6
1053029,M,357105.86
7294633,M,65697.0
507892,F,57179.02
9965335,M,45784.87
2221441,M,265233.32
1149337,U,27969.69
2858665,F,319685.11
4210011,U,187815.8
3005754,U,28619.15
7727832,U,55468.85
56923,F,142006.44
1982424,M,25341.04
9684706,M,35962.38
3931211,F,197584.2
3440791,M,85030.42
8538953,M,212567.96
758089,M,25129.38
5356212,M,110714.62
1196788,U,30307.04
7363198,U,46877.1
7714524,F,56032.77
3288356,M,28311.95
438770,U,98846.46
8457457,M,30404.08
8988721,F,68668.39
2934006,M,33684.21
89257,U,30011.88
2718542,U,31643.56
1890095,M,281520.72
3622425,F,38955.86
7462350,F,32528.86
4491397,M,79956.36
5315667,F,29558.45
1125601,U,63604.79
8212875,M,36994.33
9361103,F,42664.22
6986643,M,77557.56
1931127,F,54474.62
7238205,U,126882.52
1398572,M,91006.36
1873084,U,67532.22
7287833,M,95777.1
25043,F,101511.78
7877379,F,554853.6
4222205,F,42818.57
5896233,U,95439.03
8755478,F,26092.91
1410166,U,263955.83
8902463,M,42828.09
3646268,M,37190.35
5463581,U,29131.48
582696,M,198449.95
7779213,M,87171.33
192518,M,24024.42
5361922,F,141619.04
7895117,M,26926.92
813507,F,305955.46
5994023,F,43092.85
5577085,F,35917.62
4513475,M,344300.8
8311234,F,161325.75
6998825,U,31103.52
9096386,U,39000.38
9405545,F,89031.08
5446840,F,31263.64
2091122,U,30915.95
2856801,M,115738.55
5936703,U,145683.89
8619224,M,68320.47
7573293,F,194942.94
3662957,F,393388.32
6716032,U,37085.94
3472561,U,56281.28
5942983,U,30909.51
5055614,U,82679.35
9141021,U,47748.34
1385851,U,34925.59
654835,F,745999.03
2514257,U,86814.44
53169,F,91918.0
9364089,F,28857.06
757338,U,43438.05
5980307,U,41609.65
3009911,F,193188.31
9612771,U,123750.48
2738051,F,38098.32
6573204,U,46413.13
2686544,F,71470.78
9296843,M,228189.17
8876185,F,68049.21
9074374,M,34737.73
7201275,U,31214.12
2960409,M,94696.96
7606054,F,45415.95
958379,M,124243.35
4474021,U,101526.67
2036689,U,1419219.99
6497333,F,411638.08
8967925,M,66015.74
3696772,F,46182.43
1726121,F,72363.16
9770973,F,186142.77
8613329,U,25383.07
2641098,F,24059.25
2870699,M,58702.43
6235867,M,182729.08
1781226,M,109135.77
7217804,M,220318.55
8240915,M,353251.21
4922509,M,1543346.57
3434412,F,28814.99
6657865,M,507677.5
4382058,F,40966.76
1072927,M,242059.57
9472337,U,143768.8
9512063,M,127555.3
3216907,F,69665.59
9244146,F,105762.42
7068025,M,582474.03
6609097,M,33855.4
5910364,F,86482.69
3233686,F,29935.07
3494298,M,26207.48
158047,M,68700.53
8982518,U,88751.65
847857,U,58122.5
7934701,U,52809.56
2978653,M,60517.53
1720005,U,60641.34
915274,U,72270.18
522508,M,25834.78
9935772,F,72493.53
5313210,U,54515.51
3896562,M,23919.57
8170322,F,34435.01
7244148,F,76155.57
7208080,U,267039.26
2056567,M,33259.33
9853259,U,54001.45
3007621,F,41441.69
2671924,M,79154.67
180425,U,32144.53
4994746,M,31337.05
7869613,U,29326.15
9206936,U,29413.75
3471892,U,86995.61
7390161,U,46457.93
3284525,M,78908.04
6341730,M,35087.26
1575726,U,80713.32
2897189,U,43404.8
9902427,U,43572.18
2622567,F,42681.99
6685434,U,89603.81
1135485,F,48008.37
7950882,F,184247.79
1031921,U,25891.14
6231368,U,78525.28
590476,U,89644.98
4749703,F,27576.22
644901,F,228241.15
452583,U,102576.06
7095078,U,79491.12
9433789,U,38178.75
2445077,M,213114.77
5063441,F,44615.38
1958941,F,191797.35
2086535,U,151267.5
7848785,F,28446.61
422463,F,330355.36
5036673,F,217226.1
433424,M,389339.77
9679406,U,62044.47
7394414,M,97874.44
8654887,U,1001321.92
2142404,U,42998.02
3635736,U,47277.74
5001947,M,130411.18
136873,U,50678.66
9364858,F,149313.51
6228162,F,27939.4
7583768,U,224314.73
9707451,M,199092.94
889630,M,280124.26
6784733,U,423221.13
2885113,M,589422.46
9996877,M,70997.65
8032606,U,271971.69
1109184,F,55115.7
1251918,U,110814.65
2758391,U,35039.99
147316,M,761213.7
188427,U,121750.71
4523729,M,88672.88
8644236,F,134682.49
9575127,M,87192.06
3179756,U,30781.01
3233984,F,69516.97
8740822,M,49792.3
2532662,M,86271.0
8107504,M,51023.64
1970759,U,38885.48
392733,F,53496.1
9120702,F,57767.19
6398380,M,93864.19
9289329,F,100609.08
5857627,U,29146.45
9499815,U,38876.09
8328073,U,31827.82
7296892,U,57215.2
6434927,F,38878.26
6372796,M,78035.82
2184782,U,228661.09
8115079,M,46110.8
9794185,U,32501.37
7859822,U,25999.17
9688507,F,93927.85
5331001,M,49869.03
195080,M,70048.68
6295796,F,51507.56
5634806,F,107832.09
2380023,M,27389.73
6349231,M,85039.97
2074092,F,57356.16
7305050,U,42464.74
8575091,U,31108.77
7711539,M,29568.37
1350783,U,125466.17
5955912,F,391995.79
5189871,F,63074.85
7201571,M,23789.72
4164346,M,26187.27
6845707,M,67335.33
2132736,U,43262.04
3277823,U,45568.37
7315264,F,92520.66
9296214,U,27883.11
267299,F,55845.74
641409,F,40167.59
5430346,F,46252.98
6855557,U,116385.47
3714922,U,62701.11
4832944,F,94522.54
9987707,M,88607.54
6361294,U,30782.91
1540888,U,42983.48
3288080,U,30440.96
2067509,F,65062.06
117276,U,28116.18
7241873,F,41428.22
1291447,F,149374.24
3717237,F,134968.2
6817241,F,68781.89
3035283,F,76576.26
158201,F,38205.89
5059558,F,287669.74
6729338,M,627300.1
6116021,F,121499.33
6483911,F,43012.29
8037374,M,65381.51
1922383,F,62545.47
7166032,U,45943.5
4689285,M,136500.91
541976,U,52341.69
6001708,F,77764.95
829911,M,229828.31
5472730,U,46590.73
8628119,F,47640.07
3695862,F,28129.23
2156449,M,69720.17
5615347,U,58357.39
1388375,U,600804.41
972596,M,31288.29
7869855,M,145720.11
1197325,F,119710.39
8069676,U,25066.7
2781011,F,209589.55
6110745,F,50541.63
126285,F,185926.18
8580426,M,184327.35
7590603,M,1155037.17
4822408,U,118052.15
898290,U,36892.99
1074528,F,35186.78
6989213,M,1854363.48
9729753,M,209374.95
4030266,M,356696.1
1589206,M,64938.1
5040733,M,55288.67
4704178,M,100269.5
6176618,M,652479.66
6605778,F,253899.4
5265454,M,33750.96
7475482,F,125082.54
9268806,M,57114.18
631274,F,41046.87
6935920,U,617002.06
4222945,U,63332.9
7529953,U,26403.92
8607131,U,47045.37
4011032,M,70598.27
819770,M,46909.06
175128,U,58011.63
2952435,M,40882.58
5259007,M,27726.86
4295146,U,25556.22
229242,U,39406.25
9281262,F,87732.16
4263272,U,970279.29
6698105,F,104706.08
591482,U,33785.61
3100375,F,23909.27
6590106,U,63501.0
990120,F,56569.58
1810432,U,47097.38
5001148,U,49140.65
6061376,M,54853.84
3663962,M,125931.07
4012121,F,122094.45
6660788,M,214642.0
7102100,F,29114.28
9492299,F,69439.52
2744794,F,131506.66
7935251,M,24164.37
2750970,U,56984.94
286957,U,32914.56
7707774,F,35803.49
6099297,F,78157.55
2962496,M,149266.22
3250136,M,344096.6
8534656,U,37387.34
1832318,U,86216.05
9227879,F,46393.39
9629210,U,42882.77
6452989,F,207864.82
4503254,U,122955.95
7202217,M,32191.55
1522674,F,111022.76
2855888,M,31968.31
3480781,M,52474.89
3286510,F,78577.44
7227288,U,29592.58
1664206,F,23865.22
9779014,F,207087.35
8199471,U,889153.93
7142928,M,45680.38
230117,F,51005.14
5255215,F,39197.5
8237386,M,528349.83
4890408,F,29873.68
1759700,F,48957.11
6528570,F,194297.56
4767003,U,47534.19
166715,U,25045.32
5763560,U,52550.81
4473990,M,34992.24
2159101,U,35185.25
6621477,M,94311.01
6411206,M,143743.62
5633518,U,178718.72
1091222,M,55338.85
4863323,F,244997.0
1678226,M,83069.61
7323706,F,529708.93
5177219,U,329066.25
6158474,U,52576.32
3582611,U,74694.08
8171936,M,54484.27
8750010,U,72496.53
9659656,M,199700.43
7179106,F,516631.87
1971383,M,44028.47
1207715,M,27755.65
7867607,F,82713.6
9484710,F,87906.39
8969692,U,58599.68
9704091,M,431248.3
5252893,U,64929.44
7224908,M,41907.01
5473564,F,34401.82
6860186,U,48061.7
241057,M,450548.36
5048372,M,82789.54
9149348,M,89197.96
774581,U,51668.55
843090,U,139952.72
5694063,U,90007.87
6310652,F,101796.3
2130164,U,502779.72
2336977,U,35798.76
6306150,F,99857.8
8455174,F,58596.51
8653551,F,32927.02
9261020,M,472729.86
8127091,F,665060.37
9774716,M,1234784.16
839179,M,36939.47
8056131,F,74581.88
3760265,F,757796.77
53396,M,287437.04
3806743,F,31124.73
3684699,M,212581.83
4138774,M,88460.55
6231726,F,31574.0
4460301,M,939293.56
3254137,M,574838.01
1746534,U,34028.04
9515720,M,146172.64
1711640,U,32610.92
8458079,U,59854.09
195655,U,92730.03
4031845,M,378521.58
8881398,U,30332.12
7871843,M,25777.18
5440673,F,111177.76
2561114,M,103863.11
2638464,U,58571.67
3849449,U,27011.94
7111361,F,69780.81
9489360,F,85860.59
806442,M,63336.28
6576648,U,57700.61
7071589,M,1745098.89
6229511,F,33029.47
1900562,F,39840.54
342757,F,40655.39
4751658,M,60588.41
9560313,U,25878.93
2068954,U,42725.94
3420276,F,80963.61
5724720,F,60711.83
3239523,U,71918.87
307881,U,29799.04
3856473,M,663679.78
3559667,F,97393.58
56570,M,56741.95
5399082,U,116913.4
3652844,M,201934.2
1532336,U,38091.7
5226393,F,52198.7
2954678,U,156863.78
7111189,M,1288781.24
7666677,M,999154.49
1025180,M,39153.01
6624274,M,24754.96
7652151,M,645150.6
1139394,U,73068.33
5501459,M,60233.84
1455022,U,56034.55
3773740,M,77216.03
4689536,F,42237.31
5811879,U,60333.05
6710265,U,59876.08
949880,U,62550.27
886185,F,28899.51
1409376,M,48391.56
8065181,M,325010.09
3085751,M,31065.62
4726494,U,53447.53
7312748,F,201956.02
2964488,M,122037.93
8693261,F,76720.66
373345,U,29061.37
5202456,U,119495.67
2567857,M,93716.65
698834,U,41602.71
5910870,F,28004.55
6963529,M,117690.88
7244374,F,100534.31
6929632,F,147685.42
8518928,M,128644.88
5396054,U,31109.55
6372568,F,222542.62
3993530,U,27546.83
4765568,F,75792.29
8413954,U,77946.51
1449791,U,33405.27
3751513,F,83808.46
1591827,F,76613.8
5687341,M,52188.22
9502275,U,36908.31
3428853,U,316338.12
6000156,M,245941.04
6358605,M,174187.1
1378191,M,48536.86
6744273,F,31078.99
5312309,U,26251.42
463582,F,79911.76
7333746,F,96333.93
9385015,U,65471.48
3721637,F,66925.86
9724990,U,33709.25
4991005,U,31702.68
2978646,M,48968.66
1636347,M,43111.06
2840610,U,160514.57
3790866,M,1014212.15
8305701,F,27170.67
5017681,M,625143.25
7020628,U,38078.17
4203290,U,637396.43
3036360,M,39638.19
6909480,F,51496.84
